ADAL,200
ADAR,200
ADEL,200
ADER,200
ADFL,200
ADFR,200
ADLL,200
ADLR,200
AFDL,200
AFDR,200
AIAL,200
AIAR,200
AIBL,200
AIBR,200
AIML,200
AIMR,200
AINL,200
AINR,200
AIYL,200
AIYR,200
AIZL,200
AIZR,200
ALA,200
ALML,197
ALMR,200
ALNL,184
ALNR,200
AQR,200
ASEL,200
ASER,200
ASGL,200
ASGR,200
ASHL,200
ASHR,200
ASIL,200
ASIR,200
ASJL,200
ASJR,200
ASKL,200
ASKR,200
AUAL,200
AUAR,200
AVAL,200
AVAR,200
AVBR,200
AVDL,200
AVDR,200
AVEL,200
AVER,200
AVFL,200
AVFR,200
AVHL,200
AVHR,200
AVJL,200
AVJR,200
AVKL,200
AVKR,200
AVL,200
AVM,200
AWAL,200
AWAR,200
AWBL,200
AWBR,200
AWCL,200
AWCR,200
BAGL,200
BAGR,177
BDUL,200
BDUR,200
CEPDL,169
CEPDR,194
CEPVL,162
CEPVR,181
DVA,200
DVC,174
FLPL,200
FLPR,200
GLRR,31
GLRVL,85
HSNR,200
IL1DL,100
IL1DR,111
IL1L,129
IL1R,151
IL1VL,132
IL1VR,149
IL2DL,101
IL2DR,113
IL2L,124
IL2R,147
IL2VL,130
IL2VR,144
Mus,163
OLLL,132
OLLR,144
OLQDL,97
OLQDR,110
OLQVL,132
OLQVR,150
PLNL,200
PLNR,200
PVCL,200
PVCR,200
PVNL,200
PVPL,200
PVPR,200
PVQL,200
PVQR,200
PVR,200
PVT,200
RIAL,200
RIAR,200
RIBL,200
RIBR,200
RICL,200
RICR,200
RID,200
RIFL,200
RIFR,200
RIGL,200
RIGR,200
RIH,200
RIML,200
RIMR,200
RIPL,135
RIPR,154
RIR,200
RIS,200
RIVL,200
RIVR,200
RMDDL,200
RMDDR,200
RMDL,200
RMDR,200
RMDVL,200
RMDVR,200
RMED,161
RMEL,99
RMER,109
RMEV,200
RMFL,200
RMFR,200
RMGL,200
RMGR,200
RMHL,200
RMHR,200
SAADL,200
SAADR,200
SAAVL,200
SAAVR,200
SABD,200
SDQL,200
SDQR,200
SIADL,200
SIADR,200
SIAVL,200
SIAVR,200
SIBDL,200
SIBDR,200
SIBVL,200
SIBVR,200
SMBDL,200
SMBDR,200
SMBVL,200
SMBVR,200
SMDDL,200
SMDDR,200
SMDVL,200
SMDVR,200
URADL,101
URADR,113
URAVL,129
URAVR,147
URBL,128
URBR,148
URXL,200
URXR,200
URYDL,98
URYDR,111
URYVL,136
URYVR,150
VA02,200
VB02,200
